work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024.0,SE,FT,Machine Learning Engineer,237000.0,US,100.0,US,M
2024.0,Unknown,FT,Unknown,161200.0,US,100.0,US,M
2024.0,SE,FT,Machine Learning Engineer,138000.0,US,0.0,US,M
2024.0,MI,FT,Software Engineer,223600.0,US,100.0,US,L
2024.0,MI,FT,Software Engineer,129300.0,US,100.0,US,L
2024.0,SE,FT,Software Engineer,261500.0,US,100.0,US,L
2024.0,SE,FT,Software Engineer,151300.0,US,100.0,Unknown,L
2024.0,Unknown,FT,Software Engineer,225600.0,US,0.0,US,M
2024.0,SE,FT,Applied Scientist,160786.308902044,US,0.0,US,L
2024.0,MI,FT,BI Engineer,84615.0,CA,100.0,CA,M
2024.0,MI,FT,BI Engineer,76923.0,CA,100.0,CA,M
2024.0,MI,FT,BI Engineer,140000.0,IE,100.0,IE,M
2024.0,MI,FT,Unknown,130000.0,IE,100.0,IE,M
2024.0,Unknown,FT,Software Engineer,223500.0,US,100.0,US,M
2024.0,SE,FT,Software Engineer,152000.0,US,100.0,US,M
2024.0,SE,FT,Software Engineer,283780.0,US,0.0,US,M
2024.0,MI,FT,Software Engineer,214200.0,US,0.0,US,M
2024.0,MI,FT,Software Engineer,117300.0,US,0.0,US,M
2024.0,EN,FT,Business Analyst,115000.0,US,0.0,US,M
2024.0,SE,FT,Software Engineer,110000.0,US,100.0,US,M
2024.0,SE,FT,AI Researcher,78333.0,NL,50.0,NL,M
2024.0,SE,FT,Frontend Engineer,170000.0,US,100.0,US,M
2024.0,EN,FT,Business Analyst,195000.0,US,100.0,US,M
2024.0,EN,FT,Business Analyst,129000.0,US,100.0,US,M
2024.0,EN,FT,Unknown,65000.0,US,0.0,US,M
2024.0,EN,FT,Insight Analyst,160786.308902044,US,100.0,US,M
2024.0,EN,FT,Insight Analyst,85280.0,US,100.0,US,M
2024.0,SE,FT,Data Visualization Specialist,110000.0,US,0.0,US,M
2024.0,SE,FT,Data Visualization Specialist,90000.0,US,0.0,US,M
2024.0,Unknown,FT,Software Engineer,189000.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Engineer,243300.0,US,0.0,US,M
2024.0,SE,FT,Software Engineer,243300.0,US,0.0,US,M
2024.0,SE,FT,Software Engineer,131500.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,97000.0,US,0.0,US,M
2024.0,EN,FT,BI Analyst,56250.0,GB,0.0,GB,M
2024.0,EN,FT,Unknown,47500.0,GB,0.0,GB,M
2024.0,MI,FT,Data Engineer,91000.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,100000.0,US,100.0,US,M
2024.0,MI,FT,Data Analyst,50000.0,US,100.0,US,M
2024.0,SE,FT,Data Analytics Lead,216000.0,US,0.0,US,M
2024.0,Unknown,FT,Data Analytics Lead,135000.0,US,0.0,US,M
2024.0,Unknown,FT,Unknown,196000.0,US,0.0,US,M
2024.0,EX,FT,Data Analytics Manager,153000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,220984.0,FR,0.0,FR,M
2024.0,SE,FT,Data Analyst,92000.0,US,0.0,US,M
2024.0,EN,FT,Data Operations Analyst,160786.308902044,US,0.0,US,M
2024.0,MI,FT,Data Governance Manager,124000.0,US,0.0,US,M
2024.0,Unknown,FT,Software Engineer,250200.0,US,0.0,US,M
2024.0,MI,FT,Data Specialist,46000.0,US,0.0,US,M
2024.0,MI,FT,Data Specialist,42000.0,US,0.0,US,M
2024.0,SE,FT,Software Engineer,238600.0,US,0.0,US,M
2024.0,SE,FT,Software Engineer,112000.0,US,0.0,US,M
2024.0,MI,FT,Research Scientist,189000.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,238600.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,112000.0,US,0.0,US,M
2024.0,Unknown,FT,Site Reliability Engineer,150000.0,US,100.0,US,M
2024.0,SE,FT,Software Engineer,236800.0,US,100.0,US,M
2024.0,SE,FT,Software Engineer,142050.0,US,100.0,US,M
2024.0,SE,FT,Software Engineer,80000.0,US,0.0,US,M
2024.0,SE,FT,DevOps Engineer,178000.0,US,0.0,US,M
2024.0,SE,FT,DevOps Engineer,140000.0,US,0.0,US,M
2024.0,MI,FT,DevOps Engineer,148000.0,US,0.0,US,M
2024.0,MI,FT,DevOps Engineer,116000.0,US,0.0,US,M
2024.0,SE,FT,Solutions Architect,175000.0,US,100.0,Unknown,M
2024.0,SE,FT,Solutions Architect,105000.0,US,100.0,US,M
2024.0,SE,FT,Site Reliability Engineer,175000.0,US,0.0,US,M
2024.0,MI,FT,Business Analyst,60000.0,US,0.0,US,M
2024.0,MI,FT,Unknown,60000.0,US,0.0,US,M
2024.0,EN,FT,Data Engineer,137000.0,US,0.0,US,M
2024.0,EN,FT,Data Engineer,60300.0,US,0.0,US,M
2024.0,MI,FT,Robotics Engineer,256500.0,US,0.0,US,M
2024.0,MI,FT,Robotics Engineer,138900.0,US,0.0,US,M
2024.0,MI,FT,Software Engineer,217106.0,US,0.0,US,M
2024.0,SE,FT,Unknown,200000.0,CA,0.0,CA,M
2024.0,SE,FT,Machine Learning Engineer,180000.0,CA,0.0,CA,M
2024.0,SE,FT,Machine Learning Scientist,184000.0,US,100.0,US,M
2024.0,SE,FT,Unknown,109480.0,US,100.0,US,M
2024.0,SE,FT,Machine Learning Scientist,149600.0,CA,100.0,CA,M
2024.0,SE,FT,Machine Learning Scientist,115600.0,CA,100.0,CA,M
2024.0,SE,FT,Machine Learning Engineer,201960.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,272700.0,US,0.0,US,M
2024.0,SE,FT,Unknown,237000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,266000.0,US,100.0,US,M
2024.0,SE,FT,Machine Learning Engineer,180000.0,US,100.0,US,M
2024.0,SE,FT,Data Governance Lead,160786.308902044,US,0.0,US,M
2024.0,SE,FT,Data Scientist,112500.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,155000.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Scientist,197000.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,157600.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,188000.0,US,100.0,US,M
2024.0,EN,FT,Data Scientist,134000.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,80000.0,US,100.0,US,M
2024.0,Unknown,FT,Data Product Manager,155000.0,US,0.0,US,M
2024.0,SE,FT,Data Analytics Manager,245400.0,US,0.0,US,M
2024.0,SE,FT,Data Analytics Manager,135800.0,US,0.0,US,M
2024.0,EX,FT,Head of Data,250000.0,US,0.0,US,M
2024.0,EX,FT,Head of Data,200000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,175000.0,US,100.0,Unknown,M
2024.0,SE,FT,Data Analyst,116645.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,84000.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,145000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,219320.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,219120.0,US,0.0,US,M
2024.0,Unknown,FT,Data Engineer,214300.0,US,0.0,US,M
2024.0,MI,FT,Business Intelligence Developer,154800.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,260000.0,US,0.0,US,M
2024.0,MI,FT,Analytics Engineer,170500.0,US,0.0,US,M
2024.0,MI,FT,Analytics Engineer,139500.0,US,0.0,US,M
2024.0,Unknown,FT,Software Engineer,188100.0,US,0.0,US,M
2024.0,MI,FT,Software Engineer,125400.0,US,0.0,US,M
2024.0,SE,FT,Solutions Engineer,235000.0,US,0.0,US,M
2024.0,SE,FT,Solutions Engineer,110000.0,US,0.0,US,M
2024.0,MI,FT,Quantitative Researcher,150000.0,GB,0.0,GB,M
2024.0,SE,FT,Software Development Engineer,278800.0,US,0.0,US,M
2024.0,SE,FT,Software Development Engineer,154000.0,US,0.0,US,M
2024.0,MI,FT,Software Development Engineer,113600.0,US,0.0,US,M
2024.0,MI,FT,Software Development Engineer,68200.0,US,0.0,US,M
2024.0,SE,FT,Software Development Engineer,185000.0,US,0.0,US,M
2024.0,SE,FT,Software Development Engineer,130000.0,US,0.0,US,M
2024.0,SE,FT,Software Development Engineer,169000.0,US,0.0,CA,M
2024.0,SE,FT,Software Development Engineer,105500.0,CA,0.0,CA,M
2024.0,SE,FT,Unknown,297100.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,167900.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,156170.0,ZA,0.0,ZA,M
2024.0,SE,FT,Data Engineer,95060.0,ZA,0.0,ZA,M
2024.0,MI,FT,Unknown,98949.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,56392.0,US,0.0,US,M
2024.0,SE,FT,Data Analytics Team Lead,180000.0,US,0.0,US,M
2024.0,SE,FT,Data Analytics Team Lead,160000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,166500.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,133200.0,US,0.0,US,M
2024.0,Unknown,FT,Data Scientist,162000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,195800.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,88700.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,160786.308902044,GB,0.0,GB,M
2024.0,SE,FT,Data Scientist,31250.0,GB,0.0,GB,M
2024.0,SE,FT,Data Scientist,68750.0,US,0.0,GB,M
2024.0,SE,FT,Data Scientist,68750.0,GB,0.0,GB,M
2024.0,SE,FT,Data Scientist,234300.0,US,0.0,US,M
2024.0,SE,FT,Site Reliability Engineer,233200.0,US,0.0,US,M
2024.0,SE,FT,Site Reliability Engineer,144200.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,132000.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,84000.0,US,0.0,US,M
2024.0,Unknown,FT,Data Scientist,172000.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Scientist,139050.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,164314.0,US,100.0,US,M
2024.0,MI,FT,Data Scientist,68405.0,US,100.0,US,M
2024.0,SE,FT,Analytics Engineer,720000.0,US,0.0,US,M
2024.0,SE,FT,Analytics Engineer,170000.0,US,0.0,US,M
2024.0,MI,FT,Analytics Engineer,174000.0,CA,0.0,CA,M
2024.0,MI,FT,Analytics Engineer,153000.0,CA,0.0,CA,M
2024.0,Unknown,FT,Analytics Engineer,137000.0,US,0.0,US,M
2024.0,MI,FT,Analytics Engineer,121000.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Engineer,140712.0,CA,0.0,CA,M
2024.0,MI,FT,Machine Learning Engineer,112570.0,CA,0.0,CA,M
2024.0,SE,FT,Unknown,99000.0,US,0.0,Unknown,M
2024.0,MI,FT,Unknown,130000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,125500.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,305900.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,203900.0,US,100.0,US,M
2024.0,Unknown,FT,Data Engineer,160786.308902044,US,100.0,US,M
2024.0,Unknown,FT,Data Engineer,177500.0,US,100.0,US,M
2024.0,MI,FT,Unknown,150000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,194500.0,CA,100.0,CA,M
2024.0,SE,FT,Data Engineer,160786.308902044,CA,100.0,CA,M
2024.0,SE,FT,Data Engineer,244000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,177500.0,US,100.0,US,M
2024.0,SE,FT,Research Scientist,167200.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,250800.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,299000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,221000.0,US,0.0,US,M
2024.0,Unknown,FT,Research Scientist,230000.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,270000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,194000.0,US,100.0,US,M
2024.0,Unknown,FT,Machine Learning Engineer,112000.0,US,100.0,US,L
2024.0,MI,FT,Machine Learning Engineer,157600.0,US,100.0,US,M
2024.0,MI,FT,Machine Learning Engineer,160786.308902044,US,100.0,US,M
2024.0,SE,FT,Data Analyst,217000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,145850.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,125000.0,US,100.0,Unknown,M
2024.0,SE,FT,Data Analyst,149000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,114000.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,73000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,76000.0,US,100.0,US,M
2024.0,MI,FT,Data Analyst,90000.0,CA,0.0,CA,M
2024.0,SE,FT,Data Scientist,137600.0,US,0.0,US,M
2024.0,EN,FT,Applied Scientist,208800.0,US,0.0,US,M
2024.0,EN,FT,Applied Scientist,98300.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,173400.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,244700.0,US,100.0,US,M
2024.0,SE,FT,Analytics Engineer,215000.0,US,0.0,US,M
2024.0,SE,FT,Analytics Engineer,275000.0,US,0.0,US,M
2024.0,SE,FT,Analytics Engineer,220000.0,US,0.0,US,M
2024.0,MI,FT,Analytics Engineer,160000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,196700.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,122900.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,300200.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,170700.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,86330.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,223500.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,300200.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,170700.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,16000.0,PH,100.0,PH,M
2024.0,MI,FT,Data Analyst,16000.0,US,0.0,PH,M
2024.0,SE,FT,Data Architect,115000.0,US,0.0,US,M
2024.0,Unknown,FT,Data Engineer,208800.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Engineer,149000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,108000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,125760.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Engineer,270000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,179800.0,US,0.0,US,M
2024.0,EX,FT,Data Engineer,144997.0,US,0.0,CA,M
2024.0,EX,FT,Data Engineer,105452.0,CA,0.0,CA,M
2024.0,SE,FT,AI Specialist,276000.0,US,0.0,US,M
2024.0,SE,FT,AI Specialist,148000.0,US,0.0,US,M
2024.0,MI,FT,Unknown,171210.0,CA,0.0,CA,M
2024.0,MI,FT,AI Engineer,92190.0,CA,0.0,CA,M
2024.0,MI,FT,Data Scientist,86000.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,175100.0,US,0.0,US,M
2024.0,Unknown,FT,Data Engineer,125000.0,US,0.0,Unknown,M
2024.0,SE,FT,Backend Engineer,339250.0,US,0.0,US,M
2024.0,SE,FT,Backend Engineer,180000.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,353500.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,202500.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,209720.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,195800.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,237100.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,118094.0,US,0.0,US,M
2024.0,SE,FT,Data Lead,81875.0,GB,0.0,GB,M
2024.0,SE,FT,Data Lead,52500.0,GB,0.0,GB,M
2024.0,MI,FT,Analytics Engineer,160000.0,US,100.0,US,M
2024.0,MI,FT,Analytics Engineer,25000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,260400.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,124800.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,100200.0,US,100.0,US,M
2024.0,MI,FT,Data Quality Manager,145000.0,US,0.0,US,M
2024.0,MI,FT,Data Quality Manager,120000.0,US,0.0,US,M
2024.0,MI,FT,AI Engineer,92000.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,42500.0,US,0.0,GB,M
2024.0,EN,FT,Data Analyst,38750.0,GB,0.0,GB,M
2024.0,SE,FT,Data Analyst,170000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,25000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,25000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,25000.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,170000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,25000.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Architect,234000.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,146000.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,100000.0,US,0.0,US,M
2024.0,SE,FT,Research Analyst,160786.308902044,US,0.0,US,M
2024.0,SE,FT,Research Analyst,260000.0,US,0.0,US,M
2024.0,SE,FT,Software Engineer,179000.0,AU,0.0,AU,M
2024.0,SE,FT,Software Engineer,112000.0,AU,0.0,AU,M
2024.0,SE,FT,Unknown,73200.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,195000.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,135000.0,US,0.0,US,M
2024.0,SE,FT,Software Engineer,138400.0,US,100.0,US,M
2024.0,MI,FT,Machine Learning Scientist,179000.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Scientist,112000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,251250.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,120750.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,86840.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,92700.0,US,0.0,US,M
2024.0,SE,FT,Unknown,210100.0,IT,100.0,IT,M
2024.0,SE,FT,Data Scientist,98000.0,IT,100.0,IT,M
2024.0,SE,FT,Unknown,95300.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,122000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,67725.0,US,0.0,US,M
2024.0,SE,FT,Research Analyst,154000.0,US,0.0,US,M
2024.0,SE,FT,Research Analyst,67700.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence Analyst,178200.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence Analyst,73800.0,US,0.0,US,M
2024.0,SE,FT,Software Engineer,165000.0,US,100.0,US,M
2024.0,SE,FT,Software Engineer,105000.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,142381.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,85428.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,380300.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Platform Engineer,297000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Platform Engineer,168300.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,207000.0,US,100.0,US,M
2024.0,Unknown,FT,Data Engineer,173000.0,US,100.0,US,M
2024.0,SE,FT,Solutions Architect,220800.0,US,0.0,US,M
2024.0,SE,FT,Solutions Architect,124800.0,US,0.0,US,M
2024.0,SE,FT,Site Reliability Engineer,199500.0,US,0.0,US,M
2024.0,SE,FT,Site Reliability Engineer,97400.0,US,0.0,US,M
2024.0,SE,FT,Site Reliability Engineer,215000.0,US,0.0,US,M
2024.0,SE,FT,Site Reliability Engineer,182700.0,US,0.0,US,M
2024.0,SE,FT,Site Reliability Engineer,247200.0,US,0.0,Unknown,M
2024.0,SE,FT,Site Reliability Engineer,124373.0,US,0.0,US,M
2024.0,EX,FT,Software Developer,202500.0,US,0.0,US,M
2024.0,EX,FT,Software Developer,120000.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,55000.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,45000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,220000.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Analyst,157000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,220000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,112000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,142444.0,IE,0.0,IE,M
2024.0,SE,FT,Data Analyst,94888.0,IE,0.0,IE,M
2024.0,MI,FT,Data Analytics Manager,203900.0,US,0.0,US,M
2024.0,MI,FT,Unknown,116600.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,93500.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,68000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,179800.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,101600.0,US,0.0,Unknown,M
2024.0,MI,FT,Data Analyst,112300.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,75100.0,US,0.0,US,M
2024.0,SE,FT,Principal Statistical Programmer,218000.0,US,0.0,US,M
2024.0,SE,FT,Principal Statistical Programmer,106200.0,US,0.0,US,M
2024.0,MI,FT,Unknown,184900.0,US,0.0,US,M
2024.0,MI,FT,Software Engineer,153000.0,US,0.0,US,M
2024.0,Unknown,FT,DevOps Engineer,119000.0,US,100.0,US,M
2024.0,MI,FT,DevOps Engineer,85000.0,US,100.0,US,M
2024.0,SE,FT,Business Intelligence Developer,160000.0,US,100.0,US,M
2024.0,SE,FT,Business Intelligence Developer,140000.0,US,100.0,US,M
2024.0,SE,FT,Unknown,337000.0,US,0.0,US,M
2024.0,MI,FT,Unknown,248920.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,273700.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,103700.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,96200.0,US,100.0,US,M
2024.0,SE,FT,Data Management Analyst,121737.0,US,0.0,US,M
2024.0,SE,FT,Data Management Analyst,86955.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,223000.0,US,0.0,Unknown,M
2024.0,MI,FT,Data Scientist,118384.0,CA,0.0,Unknown,M
2024.0,MI,FT,Data Scientist,94707.0,CA,0.0,CA,M
2024.0,SE,FT,Data Scientist,750000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,150000.0,US,0.0,Unknown,M
2024.0,Unknown,FT,Data Scientist,102193.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,88000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,247600.0,US,0.0,US,L
2024.0,Unknown,FT,Research Engineer,256500.0,US,0.0,US,M
2024.0,MI,FT,Research Engineer,138900.0,US,0.0,US,M
2024.0,SE,FT,Data Governance Specialist,177372.0,US,0.0,US,M
2024.0,Unknown,FT,Data Governance Specialist,118248.0,US,0.0,US,M
2024.0,EX,FT,AI Engineer,202500.0,US,0.0,US,M
2024.0,EX,FT,AI Engineer,120000.0,US,0.0,US,M
2024.0,Unknown,FT,Software Engineer,173000.0,US,100.0,US,M
2024.0,SE,FT,Unknown,138400.0,US,100.0,US,M
2024.0,MI,FT,Software Engineer,240240.0,US,0.0,Unknown,M
2024.0,MI,FT,Software Engineer,221814.0,US,0.0,US,M
2024.0,EN,FT,Software Developer,110000.0,CA,0.0,CA,M
2024.0,EN,FT,Software Developer,50500.0,CA,0.0,CA,M
2024.0,MI,FT,Software Engineer,126500.0,US,0.0,Unknown,M
2024.0,MI,FT,Software Engineer,93500.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,136000.0,US,0.0,US,M
2024.0,SE,FT,Statistical Programmer,259400.0,US,0.0,US,M
2024.0,SE,FT,Unknown,164800.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,152950.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,105400.0,US,0.0,US,M
2024.0,EN,FT,Data Engineer,90300.0,US,0.0,US,M
2024.0,EN,FT,Data Engineer,50200.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,66000.0,US,0.0,US,M
2024.0,SE,FT,Unknown,67500.0,US,0.0,US,M
2024.0,Unknown,FT,Software Engineer,148000.0,US,0.0,US,M
2024.0,SE,FT,Data Specialist,167900.0,US,0.0,US,M
2024.0,SE,FT,Data Specialist,89250.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,73200.0,US,0.0,US,M
2024.0,EX,FT,Head of AI,300000.0,US,0.0,US,M
2024.0,EX,FT,Head of AI,207000.0,US,0.0,US,M
2024.0,MI,FT,Software Engineer,177100.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,131800.0,US,0.0,Unknown,M
2024.0,MI,FT,Data Scientist,219000.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,170186.0,US,0.0,Unknown,M
2024.0,MI,FT,Data Scientist,84200.0,US,0.0,US,M
2024.0,MI,FT,Data Management Manager,93750.0,GB,0.0,GB,M
2024.0,Unknown,FT,Data Management Manager,77051.0,GB,0.0,GB,M
2024.0,MI,FT,Data Engineer,95200.0,US,100.0,US,M
2024.0,SE,FT,Data Governance Engineer,145000.0,US,100.0,US,M
2024.0,SE,FT,Data Governance Engineer,115000.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,198000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,41560.0,TR,0.0,TR,M
2024.0,SE,FT,Data Analyst,26173.0,US,0.0,TR,M
2024.0,SE,FT,Data Analyst,102880.0,NL,0.0,NL,M
2024.0,SE,FT,Data Analyst,64813.0,NL,0.0,NL,M
2024.0,Unknown,FT,Unknown,120000.0,US,0.0,Unknown,M
2024.0,EX,FT,Software Engineer,243300.0,US,0.0,Unknown,M
2024.0,EX,FT,Software Engineer,131500.0,US,0.0,US,M
2024.0,MI,FT,Data Manager,62500.0,GB,0.0,GB,M
2024.0,MI,FT,Data Manager,56250.0,GB,0.0,GB,M
2024.0,MI,FT,Applied Scientist,159600.0,CA,0.0,CA,M
2024.0,MI,FT,Applied Scientist,83600.0,CA,0.0,CA,M
2024.0,MI,FT,Machine Learning Engineer,131500.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,204600.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,84500.0,US,0.0,US,M
2024.0,EN,FT,Data Scientist,178200.0,US,0.0,US,M
2024.0,EN,FT,Data Scientist,73800.0,US,0.0,US,M
2024.0,MI,FT,Unknown,47500.0,GB,0.0,GB,M
2024.0,MI,FT,Data Scientist,88566.0,CA,0.0,CA,M
2024.0,SE,FT,Data Scientist,212810.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,114590.0,US,100.0,US,M
2024.0,SE,FT,Software Engineer,170805.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,105000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,75000.0,US,100.0,US,M
2024.0,Unknown,FT,Data Engineer,115000.0,US,0.0,US,M
2024.0,MI,FT,AI Engineer,113600.0,US,0.0,US,M
2024.0,MI,FT,AI Engineer,68200.0,US,0.0,US,M
2024.0,MI,FT,AI Engineer,87500.0,GB,0.0,GB,M
2024.0,MI,FT,Engineering Manager,290180.0,US,100.0,US,M
2024.0,MI,FT,Engineering Manager,274206.0,US,100.0,US,M
2024.0,MI,FT,Software Developer,110000.0,CA,0.0,CA,M
2024.0,MI,FT,Software Developer,81000.0,CA,0.0,CA,M
2024.0,SE,FT,Research Scientist,304000.0,US,0.0,Unknown,M
2024.0,SE,FT,Software Developer,81640.0,US,0.0,US,M
2024.0,SE,FT,Software Developer,52000.0,US,0.0,Unknown,M
2024.0,MI,FT,Unknown,238600.0,US,0.0,US,M
2024.0,MI,FT,Research Scientist,112000.0,US,0.0,US,M
